date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:55:52	5152/5152	---M--	200	added ('OK')	font/x-woff	etag:%22782a4090ab64d51:0%22	http://www.basantrubber.net/fonts/Flaticon.woff	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/fonts/Flaticon.woff	(from http://www.basantrubber.net/Content/css?v=U8INsWj_uOEwxOrlVxdDfOA6uHfgHrhYyXTtU7seqZM1)
19:55:54	7880/7880	---M--	200	added ('OK')	application/octet-stream	etag:%22445acb8fab64d51:0%22	http://www.basantrubber.net/fonts/Flaticon.ttf	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/fonts/Flaticon.ttf	(from http://www.basantrubber.net/Content/css?v=U8INsWj_uOEwxOrlVxdDfOA6uHfgHrhYyXTtU7seqZM1)
19:55:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jun%202022%2014:25:54%20GMT	http://www.basantrubber.net/fonts/Flaticon.svg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/fonts/Flaticon.47.delayed	(from http://www.basantrubber.net/Content/css?v=U8INsWj_uOEwxOrlVxdDfOA6uHfgHrhYyXTtU7seqZM1)
19:55:55	150278/150278	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2015%20Jun%202022%2014:25:34%20GMT	http://www.basantrubber.net/bundles/custom?v=Eoiquk_1iB1fTkrGPLmzReaWdh_ksLKCXINKVkpyC5M1	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/bundles/customa73f	(from http://www.basantrubber.net/)
19:55:58	8774/8774	---M--	200	added ('OK')	image/png	etag:%220967285ab64d51:0%22	http://www.basantrubber.net/images/bg.png	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/bg.png	(from http://www.basantrubber.net/Content/css?v=U8INsWj_uOEwxOrlVxdDfOA6uHfgHrhYyXTtU7seqZM1)
19:56:05	61883/61883	---M--	200	added ('OK')	image/jpeg	etag:%22449a3485ab64d51:0%22	http://www.basantrubber.net/images/bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/bg.jpg	(from http://www.basantrubber.net/Content/css?v=U8INsWj_uOEwxOrlVxdDfOA6uHfgHrhYyXTtU7seqZM1)
19:56:05	458818/458818	---M--	200	added ('OK')	image/png	etag:%223a7b3584ab64d51:0%22	http://www.basantrubber.net/images/about.png	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/about.png	(from http://www.basantrubber.net/)
19:56:06	49510/49510	---M--	200	added ('OK')	image/jpeg	etag:%2245aeb78dab64d51:0%22	http://www.basantrubber.net/images/why-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/why-bg.jpg	(from http://www.basantrubber.net/Content/css?v=U8INsWj_uOEwxOrlVxdDfOA6uHfgHrhYyXTtU7seqZM1)
19:56:22	102076/102076	---M--	200	added ('OK')	image/jpeg	etag:%2255eeffb4ab64d51:0%22	http://www.basantrubber.net/images/aboutus/about1.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/about1.jpg	(from http://www.basantrubber.net/aboutus)
19:56:26	130197/130197	---M--	200	added ('OK')	image/jpeg	etag:%22161a42b3ab64d51:0%22	http://www.basantrubber.net/images/aboutus/about-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/about-bg.jpg	(from http://www.basantrubber.net/aboutus)
19:56:33	63794/63794	---M--	200	added ('OK')	image/jpeg	etag:%22c1f8adb5ab64d51:0%22	http://www.basantrubber.net/images/aboutus/about2.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/about2.jpg	(from http://www.basantrubber.net/aboutus)
19:56:40	211615/211615	---M--	200	added ('OK')	image/jpeg	etag:%22134dd8b3ab64d51:0%22	http://www.basantrubber.net/images/aboutus/about.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/about.jpg	(from http://www.basantrubber.net/aboutus)
19:56:40	88718/88718	---M--	200	added ('OK')	image/jpeg	etag:%222dc29b7ab64d51:0%22	http://www.basantrubber.net/images/aboutus/mission-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/mission-bg.jpg	(from http://www.basantrubber.net/aboutus/MissionVision)
19:56:40	455781/455781	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2015%20Jun%202022%2014:25:31%20GMT	http://www.basantrubber.net/bundles/script?v=ThMCyuXNcQJv4boEFtXL0XWV3PKRmSUn0_A3oLRKnkE1	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/bundles/scripteaa6	(from http://www.basantrubber.net/)
19:56:41	52751/52751	---M--	200	added ('OK')	image/jpeg	etag:%22cc63c6b7ab64d51:0%22	http://www.basantrubber.net/images/aboutus/mission.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/mission.jpg	(from http://www.basantrubber.net/aboutus/MissionVision)
19:56:43	1582/1582	---M--	200	added ('OK')	image/png	etag:%22e388d287ab64d51:0%22	http://www.basantrubber.net/images/dummy.png	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/dummy.png	(from http://www.basantrubber.net/aboutus/Management)
19:56:45	46929/46929	---M--	200	added ('OK')	image/jpeg	etag:%22607c11bcab64d51:0%22	http://www.basantrubber.net/images/aboutus/values-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/values-bg.jpg	(from http://www.basantrubber.net/aboutus/OurValues)
19:56:52	66210/66210	---M--	200	added ('OK')	image/jpeg	etag:%221eb94b9ab64d51:0%22	http://www.basantrubber.net/images/aboutus/team-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/team-bg.jpg	(from http://www.basantrubber.net/aboutus/Management)
19:56:55	70995/70995	---M--	200	added ('OK')	image/jpeg	etag:%224faa8eb8ab64d51:0%22	http://www.basantrubber.net/images/aboutus/research-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/research-bg.jpg	(from http://www.basantrubber.net/aboutus/ResearchandDevelopment)
19:57:00	128362/128362	---M--	200	added ('OK')	image/jpeg	etag:%2291a8c6bcab64d51:0%22	http://www.basantrubber.net/images/aboutus/values.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/aboutus/values.jpg	(from http://www.basantrubber.net/aboutus/OurValues)
19:57:13	70728/70728	---M--	200	added ('OK')	image/jpeg	etag:%22e1463cd4ab64d51:0%22	http://www.basantrubber.net/images/products/product-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/product-bg.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:14	135939/135939	---M--	200	added ('OK')	image/jpeg	etag:%2272a61a8aab64d51:0%22	http://www.basantrubber.net/images/ISO2015-cert-thumb.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/ISO2015-cert-thumb.jpg	(from http://www.basantrubber.net/aboutus/ResearchandDevelopment)
19:57:14	122069/122069	---M--	200	added ('OK')	image/jpeg	etag:%22641741ccab64d51:0%22	http://www.basantrubber.net/images/facility/Facility-bg.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/facility/Facility-bg.jpg	(from http://www.basantrubber.net/aboutus/OurFacilities)
19:57:18	24757/24757	---M--	200	added ('OK')	image/jpeg	etag:%22cd1848ecab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:18	15466/15466	---M--	200	added ('OK')	image/jpeg	etag:%2214da12d5ab64d51:0%22	http://www.basantrubber.net/images/products/railways-electric-locomotives.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railways-electric-locomotives.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:19	30271/30271	---M--	200	added ('OK')	image/jpeg	etag:%2233eacde9ab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways-electric-locomotives.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways-electric-locomotives.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:21	14745/14745	---M--	200	added ('OK')	image/jpeg	etag:%222a7b85eaab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways-TPU.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways-TPU.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:21	8708/8708	---M--	200	added ('OK')	image/jpeg	etag:%22d41576d6ab64d51:0%22	http://www.basantrubber.net/images/products/railways-TPU.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railways-TPU.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:23	15779/15779	---M--	200	added ('OK')	image/jpeg	etag:%22d2745eebab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways-TPU2.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways-TPU2.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:23	9034/9034	---M--	200	added ('OK')	image/jpeg	etag:%22e23a7dd6ab64d51:0%22	http://www.basantrubber.net/images/products/railways-TPU2.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railways-TPU2.jpg	(from http://www.basantrubber.net/products/RailwaysLocomotives)
19:57:25	16993/16993	---M--	200	added ('OK')	image/jpeg	etag:%22e56a18ecab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways-wagons.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways-wagons.jpg	(from http://www.basantrubber.net/products/RailwaysWagons)
19:57:25	11931/11931	---M--	200	added ('OK')	image/jpeg	etag:%224fd334d7ab64d51:0%22	http://www.basantrubber.net/images/products/railways-wagons.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railways-wagons.jpg	(from http://www.basantrubber.net/products/RailwaysWagons)
19:57:26	19585/19585	---M--	200	added ('OK')	image/jpeg	etag:%2255e7faecab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railwayscoachItems.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railwayscoachItems.jpg	(from http://www.basantrubber.net/products/RailwaysCoaches)
19:57:27	10212/10212	---M--	200	added ('OK')	image/jpeg	etag:%22bc359fd8ab64d51:0%22	http://www.basantrubber.net/images/products/railwayscoachItems.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railwayscoachItems.jpg	(from http://www.basantrubber.net/products/RailwaysCoaches)
19:57:29	13129/13129	---M--	200	added ('OK')	image/jpeg	etag:%226980bed5ab64d51:0%22	http://www.basantrubber.net/images/products/railways-LHBCoaches.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railways-LHBCoaches.jpg	(from http://www.basantrubber.net/products/RailwaysCoaches)
19:57:29	24848/24848	---M--	200	added ('OK')	image/jpeg	etag:%2291d6bae9ab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways-LHBCoaches.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways-LHBCoaches.jpg	(from http://www.basantrubber.net/products/RailwaysCoaches)
19:57:30	18748/18748	---M--	200	added ('OK')	image/jpeg	etag:%228b6c91eaab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/railways-locomotives-coaches.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/railways-locomotives-coaches.jpg	(from http://www.basantrubber.net/products/RailwaysCoaches)
19:57:31	9226/9226	---M--	200	added ('OK')	image/jpeg	etag:%22999c8d5ab64d51:0%22	http://www.basantrubber.net/images/products/railways-locomotives-coaches.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/railways-locomotives-coaches.jpg	(from http://www.basantrubber.net/products/RailwaysCoaches)
19:57:32	14251/14251	---M--	200	added ('OK')	image/jpeg	etag:%2283e90e6ab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/civil.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/civil.jpg	(from http://www.basantrubber.net/products/CivilEngineering)
19:57:34	17056/17056	---M--	200	added ('OK')	image/jpeg	etag:%2245ce47e7ab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/marine.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/marine.jpg	(from http://www.basantrubber.net/products/Marine)
19:57:35	20400/20400	---M--	200	added ('OK')	image/jpeg	etag:%229dba91e7ab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/marine2.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/marine2.jpg	(from http://www.basantrubber.net/products/Marine)
19:57:35	10818/10818	---M--	200	added ('OK')	image/jpeg	etag:%227233e0d2ab64d51:0%22	http://www.basantrubber.net/images/products/marine2.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/marine2.jpg	(from http://www.basantrubber.net/products/Marine)
19:57:36	18596/18596	---M--	200	added ('OK')	image/jpeg	etag:%227dd21edab64d51:0%22	http://www.basantrubber.net/images/products/bigger-image/rubber-hoses.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/bigger-image/rubber-hoses.jpg	(from http://www.basantrubber.net/products/RubberHoses)
19:57:39	9991/9991	---M--	200	added ('OK')	image/jpeg	etag:%224314cddaab64d51:0%22	http://www.basantrubber.net/images/products/rubber-profiles2.jpg	C:/Users/bagak/OneDrive/Desktop/Project2/www.basantrubber.net/images/products/rubber-profiles2.jpg	(from http://www.basantrubber.net/products/RubberProfiles)
